text
"<s>[INST] ¿Cómo se crea un índice en SQL? [/INST] Se hace de la siguiente forma: CREATE INDEX index_name ON table_name (column1, column2, ...);</s>"
"<s>[INST] ¿Cómo se crea un índice en PL/SQL? [/INST] Se hace de la siguiente forma: CREATE INDEX index_name ON table_name (column1, column2, ...);</s>"
"<s>[INST] ¿Cómo se elimina un índice en SQL? [/INST] Se hace de la siguiente forma: DROP INDEX index_name;</s>"
"<s>[INST] ¿Cómo se elimina un índice en PL/SQL? [/INST] Se hace de la siguiente forma: DROP INDEX index_name;</s>"
"<s>[INST] ¿Cómo se crea una vista en SQL? [/INST] Se hace de la siguiente forma: CREATE VIEW view_name AS SELECT column1, column2 FROM table_name WHERE condition;</s>"
"<s>[INST] ¿Cómo se crea una vista en PL/SQL? [/INST] Se hace de la siguiente forma: CREATE VIEW view_name AS SELECT column1, column2 FROM table_name WHERE condition;</s>"
"<s>[INST] ¿Cómo se elimina una vista en SQL? [/INST] Se hace de la siguiente forma: DROP VIEW view_name;</s>"
"<s>[INST] ¿Cómo se elimina una vista en PL/SQL? [/INST] Se hace de la siguiente forma: DROP VIEW view_name;</s>"
"<s>[INST] ¿Cómo se crea un procedimiento almacenado en SQL? [/INST] Se hace de la siguiente forma: CREATE PROCEDURE procedure_name (parameter1 datatype, parameter2 datatype, ...) BEGIN /* procedure body / END;</s>"
"<s>[INST] ¿Cómo se crea un procedimiento almacenado en PL/SQL? [/INST] Se hace de la siguiente forma: CREATE PROCEDURE procedure_name (parameter1 datatype, parameter2 datatype, ...) AS BEGIN / procedure body / END;</s>"
"<s>[INST] ¿Cómo se ejecuta un procedimiento almacenado en SQL? [/INST] Se hace de la siguiente forma: EXECUTE procedure_name (argument1, argument2, ...);</s>"
"<s>[INST] ¿Cómo se ejecuta un procedimiento almacenado en PL/SQL? [/INST] Se hace de la siguiente forma: EXECUTE procedure_name (argument1, argument2, ...);</s>"
"<s>[INST] ¿Cómo se crea una función en SQL? [/INST] Se hace de la siguiente forma: CREATE FUNCTION function_name (parameter1 datatype, parameter2 datatype, ...) RETURNS datatype BEGIN / function body / END;</s>"
"<s>[INST] ¿Cómo se crea una función en PL/SQL? [/INST] Se hace de la siguiente forma: CREATE FUNCTION function_name (parameter1 datatype, parameter2 datatype, ...) RETURN datatype IS BEGIN / function body / END;</s>"
"<s>[INST] ¿Cómo se llama a una función en SQL? [/INST] Se hace de la siguiente forma: SELECT function_name(argument1, argument2, ...);</s>"
"<s>[INST] ¿Cómo se llama a una función en PL/SQL? [/INST] Se hace de la siguiente forma: SELECT function_name(argument1, argument2, ...);</s>"
"<s>[INST] ¿Cómo se crea un disparador (trigger) en SQL? [/INST] Se hace de la siguiente forma: CREATE TRIGGER trigger_name trigger_time trigger_event ON table_name FOR EACH ROW BEGIN / trigger body / END;</s>"
"<s>[INST] ¿Cómo se crea un disparador (trigger) en PL/SQL? [/INST] Se hace de la siguiente forma: CREATE TRIGGER trigger_name trigger_time trigger_event ON table_name FOR EACH ROW BEGIN / trigger body */ END;</s>"
"<s>[INST] ¿Cómo se crea una secuencia en SQL? [/INST] Se hace de la siguiente forma: CREATE SEQUENCE sequence_name START WITH value INCREMENT BY value;</s>"
"<s>[INST] ¿Cómo se crea una secuencia en PL/SQL? [/INST] Se hace de la siguiente forma: CREATE SEQUENCE sequence_name START WITH value INCREMENT BY value;</s>"
"<s>[INST] ¿Cómo se obtiene el siguiente valor de una secuencia en SQL? [/INST] Se hace de la siguiente forma: SELECT sequence_name.NEXTVAL FROM DUAL;</s>"
"<s>[INST] ¿Cómo se obtiene el siguiente valor de una secuencia en PL/SQL? [/INST] Se hace de la siguiente forma: SELECT sequence_name.NEXTVAL FROM DUAL;</s>"
"<s>[INST] ¿Cómo se hace un commit en SQL? [/INST] Se hace de la siguiente forma: COMMIT;</s>"
"<s>[INST] ¿Cómo se hace un commit en PL/SQL? [/INST] Se hace de la siguiente forma: COMMIT;</s>"
"<s>[INST] ¿Cómo se hace un rollback en SQL? [/INST] Se hace de la siguiente forma: ROLLBACK;</s>"
"<s>[INST] ¿Cómo se hace un rollback en PL/SQL? [/INST] Se hace de la siguiente forma: ROLLBACK;</s>"
"<s>[INST] ¿Cómo se crea un savepoint en SQL? [/INST] Se hace de la siguiente forma: SAVEPOINT savepoint_name;</s>"
"<s>[INST] ¿Cómo se crea un savepoint en PL/SQL? [/INST] Se hace de la siguiente forma: SAVEPOINT savepoint_name;</s>"
"<s>[INST] ¿Cómo se hace un rollback a un savepoint en SQL? [/INST] Se hace de la siguiente forma: ROLLBACK TO SAVEPOINT savepoint_name;</s>"
"<s>[INST] ¿Cómo se hace un rollback a un savepoint en PL/SQL? [/INST] Se hace de la siguiente forma: ROLLBACK TO SAVEPOINT savepoint_name;</s>"
"<s>[INST] ¿Cómo se otorga un privilegio en SQL? [/INST] Se hace de la siguiente forma: GRANT privilege ON object TO user;</s>"
"<s>[INST] ¿Cómo se otorga un privilegio en PL/SQL? [/INST] Se hace de la siguiente forma: GRANT privilege ON object TO user;</s>"
"<s>[INST] ¿Cómo se revoca un privilegio en SQL? [/INST] Se hace de la siguiente forma: REVOKE privilege ON object FROM user;</s>"
"<s>[INST] ¿Cómo se revoca un privilegio en PL/SQL? [/INST] Se hace de la siguiente forma: REVOKE privilege ON object FROM user;</s>"
"<s>[INST] ¿Cómo se concatenan columnas en SQL? [/INST] Se hace de la siguiente forma: SELECT column1 || column2 FROM table_name;</s>"
"<s>[INST] ¿Cómo se concatenan columnas en PL/SQL? [/INST] Se hace de la siguiente forma: SELECT column1 || column2 FROM table_name;</s>"
"<s>[INST] ¿Cómo se obtiene una subcadena en SQL? [/INST] Se hace de la siguiente forma: SELECT SUBSTR(column, start, length) FROM table_name;</s>"
"<s>[INST] ¿Cómo se obtiene una subcadena en PL/SQL? [/INST] Se hace de la siguiente forma: SELECT SUBSTR(column, start, length) FROM table_name;</s>"
"<s>[INST] ¿Cómo se obtiene la longitud de una cadena en SQL? [/INST] Se hace de la siguiente forma: SELECT LENGTH(column) FROM table_name;</s>"
"<s>[INST] ¿Cómo se obtiene la longitud de una cadena en PL/SQL? [/INST] Se hace de la siguiente forma: SELECT LENGTH(column) FROM table_name;</s>"
"<s>[INST] ¿Cómo se convierte una cadena a mayúsculas en SQL? [/INST] Se hace de la siguiente forma: SELECT UPPER(column) FROM table_name;</s>"
"<s>[INST] ¿Cómo se convierte una cadena a mayúsculas en PL/SQL? [/INST] Se hace de la siguiente forma: SELECT UPPER(column) FROM table_name;</s>"
"<s>[INST] ¿Cómo se convierte una cadena a minúsculas en SQL? [/INST] Se hace de la siguiente forma: SELECT LOWER(column) FROM table_name;</s>"
"<s>[INST] ¿Cómo se convierte una cadena a minúsculas en PL/SQL? [/INST] Se hace de la siguiente forma: SELECT LOWER(column) FROM table_name;</s>"
"<s>[INST] ¿Cómo se elimina los espacios en blanco al inicio y al final de una cadena en SQL? [/INST] Se hace de la siguiente forma: SELECT TRIM(column) FROM table_name;</s>"
"<s>[INST] ¿Cómo se elimina los espacios en blanco al inicio y al final de una cadena en PL/SQL? [/INST] Se hace de la siguiente forma: SELECT TRIM(column) FROM table_name;</s>"
"<s>[INST] ¿Cómo se reemplaza una subcadena por otra en SQL? [/INST] Se hace de la siguiente forma: SELECT REPLACE(column, old_string, new_string) FROM table_name;</s>"
"<s>[INST] ¿Cómo se reemplaza una subcadena por otra en PL/SQL? [/INST] Se hace de la siguiente forma: SELECT REPLACE(column, old_string, new_string) FROM table_name;</s>"
"<s>[INST] ¿Cómo se crea una tabla con tipos de datos específicos en SQL? [/INST] Se hace de la siguiente forma: CREATE TABLE table_name (column1 INT, column2 VARCHAR(50), column3 DATE, ...);</s>"
"<s>[INST] ¿Cómo se crea una tabla con tipos de datos específicos en PL/SQL? [/INST] Se hace de la siguiente forma: CREATE TABLE table_name (column1 NUMBER, column2 VARCHAR2(50), column3 DATE, ...);</s>"
"<s>[INST] ¿Cómo se convierte una fecha a una cadena con un formato específico en SQL? [/INST] Se hace de la siguiente forma: SELECT TO_CHAR(column, 'format') FROM table_name;</s>"
"<s>[INST] ¿Cómo se convierte una fecha a una cadena con un formato específico en PL/SQL? [/INST] Se hace de la siguiente forma: SELECT TO_CHAR(column, 'format') FROM table_name;</s>"
"<s>[INST] ¿Cómo se convierte una cadena a una fecha en SQL? [/INST] Se hace de la siguiente forma: SELECT TO_DATE(column, 'format') FROM table_name;</s>"
"<s>[INST] ¿Cómo se convierte una cadena a una fecha en PL/SQL? [/INST] Se hace de la siguiente forma: SELECT TO_DATE(column, 'format') FROM table_name;</s>"
"<s>[INST] ¿Cómo se trunca un número en SQL? [/INST] Se hace de la siguiente forma: SELECT TRUNC(column) FROM table_name;</s>"
"<s>[INST] ¿Cómo se trunca un número en PL/SQL? [/INST] Se hace de la siguiente forma: SELECT TRUNC(column) FROM table_name;</s>"
"<s>[INST] ¿Cómo se redondea un número en SQL? [/INST] Se hace de la siguiente forma: SELECT ROUND(column, decimal_places) FROM table_name;</s>"
"<s>[INST] ¿Cómo se redondea un número en PL/SQL? [/INST] Se hace de la siguiente forma: SELECT ROUND(column, decimal_places) FROM table_name;</s>"
"<s>[INST] ¿Cómo se obtiene el resto de una división en SQL? [/INST] Se hace de la siguiente forma: SELECT MOD(column, divisor) FROM table_name;</s>"
"<s>[INST] ¿Cómo se obtiene el resto de una división en PL/SQL? [/INST] Se hace de la siguiente forma: SELECT MOD(column, divisor) FROM table_name;</s>"
"<s>[INST] ¿Cómo se hace un cast en SQL? [/INST] Se hace de la siguiente forma: SELECT CAST(column AS datatype) FROM table_name;</s>"
"<s>[INST] ¿Cómo se hace un cast en PL/SQL? [/INST] Se hace de la siguiente forma: SELECT CAST(column AS datatype) FROM table_name;</s>"
"<s>[INST] ¿Cómo se obtiene el número de fila en SQL? [/INST] Se hace de la siguiente forma: SELECT ROW_NUMBER() OVER (ORDER BY column) FROM table_name;</s>"
"<s>[INST] ¿Cómo se obtiene el número de fila en PL/SQL? [/INST] Se hace de la siguiente forma: SELECT ROW_NUMBER() OVER (ORDER BY column) FROM table_name;</s>"
"<s>[INST] ¿Cómo se obtiene el rango de una fila en SQL? [/INST] Se hace de la siguiente forma: SELECT RANK() OVER (ORDER BY column) FROM table_name;</s>"
"<s>[INST] ¿Cómo se obtiene el rango de una fila en PL/SQL? [/INST] Se hace de la siguiente forma: SELECT RANK() OVER (ORDER BY column) FROM table_name;</s>"
"<s>[INST] ¿Cómo se obtiene el rango denso de una fila en SQL? [/INST] Se hace de la siguiente forma: SELECT DENSE_RANK() OVER (ORDER BY column) FROM table_name;</s>"
"<s>[INST] ¿Cómo se obtiene el rango denso de una fila en PL/SQL? [/INST] Se hace de la siguiente forma: SELECT DENSE_RANK() OVER (ORDER BY column) FROM table_name;</s>"
"<s>[INST] ¿Cómo se divide un conjunto de filas en un número especificado de grupos en SQL? [/INST] Se hace de la siguiente forma: SELECT NTILE(number) OVER (ORDER BY column) FROM table_name;</s>"
"<s>[INST] ¿Cómo se divide un conjunto de filas en un número especificado de grupos en PL/SQL? [/INST] Se hace de la siguiente forma: SELECT NTILE(number) OVER (ORDER BY column) FROM table_name;</s>"
"<s>[INST] ¿Cómo se obtiene el valor de una columna de la fila siguiente en SQL? [/INST] Se hace de la siguiente forma: SELECT LEAD(column, offset) OVER (ORDER BY column) FROM table_name;</s>"
"<s>[INST] ¿Cómo se obtiene el valor de una columna de la fila siguiente en PL/SQL? [/INST] Se hace de la siguiente forma: SELECT LEAD(column, offset) OVER (ORDER BY column) FROM table_name;</s>"
"<s>[INST] ¿Cómo se obtiene el valor de una columna de la fila anterior en SQL? [/INST] Se hace de la siguiente forma: SELECT LAG(column, offset) OVER (ORDER BY column) FROM table_name;</s>"
"<s>[INST] ¿Cómo se obtiene el valor de una columna de la fila anterior en PL/SQL? [/INST] Se hace de la siguiente forma: SELECT LAG(column, offset) OVER (ORDER BY column) FROM table_name;</s>"
"<s>[INST] ¿Cómo se obtiene el primer valor de un conjunto de filas en SQL? [/INST] Se hace de la siguiente forma: SELECT FIRST_VALUE(column) OVER (ORDER BY column) FROM table_name;</s>"
"<s>[INST] ¿Cómo se obtiene el primer valor de un conjunto de filas en PL/SQL? [/INST] Se hace de la siguiente forma: SELECT FIRST_VALUE(column) OVER (ORDER BY column) FROM table_name;</s>"
"<s>[INST] ¿Cómo se obtiene el último valor de un conjunto de filas en SQL? [/INST] Se hace de la siguiente forma: SELECT LAST_VALUE(column) OVER (ORDER BY column RANGE BETWEEN UNBOUNDED PRECEDING AND UNBOUNDED FOLLOWING) FROM table_name;</s>"
"<s>[INST] ¿Cómo se obtiene el último valor de un conjunto de filas en PL/SQL? [/INST] Se hace de la siguiente forma: SELECT LAST_VALUE(column) OVER (ORDER BY column RANGE BETWEEN UNBOUNDED PRECEDING AND UNBOUNDED FOLLOWING) FROM table_name;</s>"
"<s>[INST] ¿Cómo se obtiene el enésimo valor de un conjunto de filas en SQL? [/INST] Se hace de la siguiente forma: SELECT NTH_VALUE(column, n) OVER (ORDER BY column) FROM table_name;</s>"
"<s>[INST] ¿Cómo se obtiene el enésimo valor de un conjunto de filas en PL/SQL? [/INST] Se hace de la siguiente forma: SELECT NTH_VALUE(column, n) OVER (ORDER BY column) FROM table_name;</s>"
"<s>[INST] ¿Cómo se obtiene la proporción de una columna en relación con la suma total en SQL? [/INST] Se hace de la siguiente forma: SELECT RATIO_TO_REPORT(column) OVER () FROM table_name;</s>"
"<s>[INST] ¿Cómo se obtiene la proporción de una columna en relación con la suma total en PL/SQL? [/INST] Se hace de la siguiente forma: SELECT RATIO_TO_REPORT(column) OVER () FROM table_name;</s>"
"<s>[INST] ¿Cómo se obtiene el rango percentil de una fila en SQL? [/INST] Se hace de la siguiente forma: SELECT PERCENT_RANK() OVER (ORDER BY column) FROM table_name;</s>"
"<s>[INST] ¿Cómo se obtiene el rango percentil de una fila en PL/SQL? [/INST] Se hace de la siguiente forma: SELECT PERCENT_RANK() OVER (ORDER BY column) FROM table_name;</s>"
"<s>[INST] ¿Cómo se obtiene la distribución acumulativa de una fila en SQL? [/INST] Se hace de la siguiente forma: SELECT CUME_DIST() OVER (ORDER BY column) FROM table_name;</s>"
"<s>[INST] ¿Cómo se obtiene la distribución acumulativa de una fila en PL/SQL? [/INST] Se hace de la siguiente forma: SELECT CUME_DIST() OVER (ORDER BY column) FROM table_name;</s>"
"<s>[INST] ¿Cómo se obtiene el primer valor no nulo de un conjunto de columnas en SQL? [/INST] Se hace de la siguiente forma: SELECT COALESCE(column1, column2, ...) FROM table_name;</s>"
"<s>[INST] ¿Cómo se obtiene el primer valor no nulo de un conjunto de columnas en PL/SQL? [/INST] Se hace de la siguiente forma: SELECT COALESCE(column1, column2, ...) FROM table_name;</s>"
"<s>[INST] ¿Cómo se compara dos valores y se devuelve NULL si son iguales en SQL? [/INST] Se hace de la siguiente forma: SELECT NULLIF(column1, column2) FROM table_name;</s>"
"<s>[INST] ¿Cómo se compara dos valores y se devuelve NULL si son iguales en PL/SQL? [/INST] Se hace de la siguiente forma: SELECT NULLIF(column1, column2) FROM table_name;</s>"
"<s>[INST] ¿Cómo se obtiene el valor máximo de un conjunto de columnas en SQL? [/INST] Se hace de la siguiente forma: SELECT GREATEST(column1, column2, ...) FROM table_name;</s>"
"<s>[INST] ¿Cómo se obtiene el valor máximo de un conjunto de columnas en PL/SQL? [/INST] Se hace de la siguiente forma: SELECT GREATEST(column1, column2, ...) FROM table_name;</s>"
"<s>[INST] ¿Cómo se obtiene el valor mínimo de un conjunto de columnas en SQL? [/INST] Se hace de la siguiente forma: SELECT LEAST(column1, column2, ...) FROM table_name;</s>"
"<s>[INST] ¿Cómo se obtiene el valor mínimo de un conjunto de columnas en PL/SQL? [/INST] Se hace de la siguiente forma: SELECT LEAST(column1, column2, ...) FROM table_name;</s>"
"<s>[INST] ¿Cómo se decodifica un valor en SQL? [/INST] Se hace de la siguiente forma: SELECT DECODE(column, search1, result1, search2, result2, ..., default) FROM table_name;</s>"
"<s>[INST] ¿Cómo se decodifica un valor en PL/SQL? [/INST] Se hace de la siguiente forma: SELECT DECODE(column, search1, result1, search2, result2, ..., default) FROM table_name;</s>"
"<s>[INST] ¿Cómo se realiza una expresión CASE en SQL? [/INST] Se hace de la siguiente forma: SELECT CASE WHEN condition1 THEN result1 WHEN condition2 THEN result2 ... ELSE default END FROM table_name;</s>"
"<s>[INST] ¿Cómo se realiza una expresión CASE en PL/SQL? [/INST] Se hace de la siguiente forma: SELECT CASE WHEN condition1 THEN result1 WHEN condition2 THEN result2 ... ELSE default END FROM table_name;</s>"
"<s>[INST] ¿Cómo se calcula la suma acumulada de una columna en SQL? [/INST] Se hace de la siguiente forma: SELECT column, SUM(column) OVER (ORDER BY column) FROM table_name;</s>"
"<s>[INST] ¿Cómo se calcula la suma acumulada de una columna en PL/SQL? [/INST] Se hace de la siguiente forma: SELECT column, SUM(column) OVER (ORDER BY column) FROM table_name;</s>"
"<s>[INST] ¿Cómo se calcula el promedio acumulado de una columna en SQL? [/INST] Se hace de la siguiente forma: SELECT column, AVG(column) OVER (ORDER BY column) FROM table_name;</s>"
"<s>[INST] ¿Cómo se calcula el promedio acumulado de una columna en PL/SQL? [/INST] Se hace de la siguiente forma: SELECT column, AVG(column) OVER (ORDER BY column) FROM table_name;</s>"
"<s>[INST] ¿Cómo se calcula el valor mínimo acumulado de una columna en SQL? [/INST] Se hace de la siguiente forma: SELECT column, MIN(column) OVER (ORDER BY column) FROM table_name;</s>"
"<s>[INST] ¿Cómo se calcula el valor mínimo acumulado de una columna en PL/SQL? [/INST] Se hace de la siguiente forma: SELECT column, MIN(column) OVER (ORDER BY column) FROM table_name;</s>"
"<s>[INST] ¿Cómo se calcula el valor máximo acumulado de una columna en SQL? [/INST] Se hace de la siguiente forma: SELECT column, MAX(column) OVER (ORDER BY column) FROM table_name;</s>"
"<s>[INST] ¿Cómo se calcula el valor máximo acumulado de una columna en PL/SQL? [/INST] Se hace de la siguiente forma: SELECT column, MAX(column) OVER (ORDER BY column) FROM table_name;</s>"
"<s>[INST] ¿Cómo se calcula el recuento acumulado de una columna en SQL? [/INST] Se hace de la siguiente forma: SELECT column, COUNT(column) OVER (ORDER BY column) FROM table_name;</s>"
"<s>[INST] ¿Cómo se calcula el recuento acumulado de una columna en PL/SQL? [/INST] Se hace de la siguiente forma: SELECT column, COUNT(column) OVER (ORDER BY column) FROM table_name;</s>"
"<s>[INST] ¿Cómo se concatenan los valores de una columna en una sola cadena en SQL? [/INST] Se hace de la siguiente forma: SELECT LISTAGG(column, delimiter) WITHIN GROUP (ORDER BY column) FROM table_name;</s>"
"<s>[INST] ¿Cómo se concatenan los valores de una columna en una sola cadena en PL/SQL? [/INST] Se hace de la siguiente forma: SELECT LISTAGG(column, delimiter) WITHIN GROUP (ORDER BY column) FROM table_name;</s>"
"<s>[INST] ¿Cómo se verifica si una columna coincide con una expresión regular en SQL? [/INST] Se hace de la siguiente forma: SELECT column FROM table_name WHERE REGEXP_LIKE(column, pattern);</s>"
"<s>[INST] ¿Cómo se verifica si una columna coincide con una expresión regular en PL/SQL? [/INST] Se hace de la siguiente forma: SELECT column FROM table_name WHERE REGEXP_LIKE(column, pattern);</s>"
"<s>[INST] ¿Cómo se reemplaza una subcadena que coincide con una expresión regular en SQL? [/INST] Se hace de la siguiente forma: SELECT REGEXP_REPLACE(column, pattern, replacement) FROM table_name;</s>"
"<s>[INST] ¿Cómo se reemplaza una subcadena que coincide con una expresión regular en PL/SQL? [/INST] Se hace de la siguiente forma: SELECT REGEXP_REPLACE(column, pattern, replacement) FROM table_name;</s>"
"<s>[INST] ¿Cómo se extrae una subcadena que coincide con una expresión regular en SQL? [/INST] Se hace de la siguiente forma: SELECT REGEXP_SUBSTR(column, pattern) FROM table_name;</s>"
"<s>[INST] ¿Cómo se extrae una subcadena que coincide con una expresión regular en PL/SQL? [/INST] Se hace de la siguiente forma: SELECT REGEXP_SUBSTR(column, pattern) FROM table_name;</s>"
"<s>[INST] ¿Cómo se crea un sinónimo en SQL? [/INST] Se hace de la siguiente forma: CREATE SYNONYM synonym_name FOR object_name;</s>"
"<s>[INST] ¿Cómo se crea un sinónimo en PL/SQL? [/INST] Se hace de la siguiente forma: CREATE SYNONYM synonym_name FOR object_name;</s>"
"<s>[INST] ¿Cómo se crea un paquete en SQL? [/INST] Se hace de la siguiente forma: CREATE PACKAGE package_name AS /* package specification / END package_name;</s>"
"<s>[INST] ¿Cómo se crea un paquete en PL/SQL? [/INST] Se hace de la siguiente forma: CREATE PACKAGE package_name AS / package specification / END package_name;</s>"
